Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
KH,014901,Discharge,Daily Discharge,1924-03-13T00:00Z,2570.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-14T00:00Z,2570.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-15T00:00Z,2531.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-16T00:00Z,2530.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-17T00:00Z,2500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-18T00:00Z,2486.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-19T00:00Z,2487.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-20T00:00Z,2486.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-21T00:00Z,2486.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-22T00:00Z,2487.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-23T00:00Z,2486.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-24T00:00Z,2460.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-25T00:00Z,2429.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-26T00:00Z,2429.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-27T00:00Z,2460.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-28T00:00Z,2487.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-29T00:00Z,2487.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-30T00:00Z,2486.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-03-31T00:00Z,2460.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-04-01T00:00Z,1870.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-04-02T00:00Z,1870.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-04-03T00:00Z,1870.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
KH,014901,Discharge,Daily Discharge,1924-04-04T00:00Z,1911.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
