Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
TH,011903,Discharge,Daily Discharge,1971-07-07T00:00Z,10100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-08T00:00Z,10000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-09T00:00Z,9760.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-10T00:00Z,10700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-11T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-12T00:00Z,10900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-13T00:00Z,10500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-14T00:00Z,10200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-15T00:00Z,10300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-16T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-17T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-18T00:00Z,11400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-19T00:00Z,12300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-20T00:00Z,13800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-21T00:00Z,14400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-22T00:00Z,13900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-23T00:00Z,13600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-24T00:00Z,12800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-25T00:00Z,12300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-26T00:00Z,13700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-27T00:00Z,15100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-28T00:00Z,15400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-29T00:00Z,16000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-30T00:00Z,15700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-07-31T00:00Z,15500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-01T00:00Z,16300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-02T00:00Z,16300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-03T00:00Z,16300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-04T00:00Z,16100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-05T00:00Z,15100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-06T00:00Z,14800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-07T00:00Z,14500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-08T00:00Z,14500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-09T00:00Z,14200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-10T00:00Z,14200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-11T00:00Z,15300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-12T00:00Z,16700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-13T00:00Z,17200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-14T00:00Z,17700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-15T00:00Z,18200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-16T00:00Z,18800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-17T00:00Z,19100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-18T00:00Z,19200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-19T00:00Z,19900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-20T00:00Z,21500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-21T00:00Z,22600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-22T00:00Z,22600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-23T00:00Z,21900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-24T00:00Z,21200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-25T00:00Z,20600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-26T00:00Z,19500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-27T00:00Z,18900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-28T00:00Z,18900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-29T00:00Z,19300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-30T00:00Z,20100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-08-31T00:00Z,20300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-01T00:00Z,20600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-02T00:00Z,20500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-03T00:00Z,20400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-04T00:00Z,19300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-05T00:00Z,19200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-06T00:00Z,18300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-07T00:00Z,17100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-08T00:00Z,16300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-09T00:00Z,15700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-10T00:00Z,14800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-11T00:00Z,13900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-12T00:00Z,13100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-13T00:00Z,12400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-14T00:00Z,11900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-15T00:00Z,11500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-16T00:00Z,11300.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-17T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-18T00:00Z,11000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-19T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-20T00:00Z,11400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-21T00:00Z,11100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-22T00:00Z,11000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-23T00:00Z,10700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-24T00:00Z,10500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-25T00:00Z,9590.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-26T00:00Z,8920.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-27T00:00Z,8670.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-28T00:00Z,8050.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-29T00:00Z,7810.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-09-30T00:00Z,7520.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-01T00:00Z,7560.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-02T00:00Z,7810.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-03T00:00Z,8410.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-04T00:00Z,8250.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-05T00:00Z,8030.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-06T00:00Z,7910.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-07T00:00Z,7680.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-08T00:00Z,7750.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-09T00:00Z,7750.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-10T00:00Z,7810.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-11T00:00Z,7730.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-12T00:00Z,7700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-13T00:00Z,7470.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-14T00:00Z,7050.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-15T00:00Z,6790.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-16T00:00Z,6600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-17T00:00Z,6280.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-18T00:00Z,6070.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-19T00:00Z,5980.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-20T00:00Z,5800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-21T00:00Z,5620.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-22T00:00Z,5380.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-23T00:00Z,5170.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-24T00:00Z,4960.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-25T00:00Z,4820.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-26T00:00Z,4690.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-27T00:00Z,4580.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-28T00:00Z,4510.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-29T00:00Z,4490.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-30T00:00Z,4520.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-10-31T00:00Z,4690.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-01T00:00Z,5230.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-02T00:00Z,6670.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-03T00:00Z,6930.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-04T00:00Z,6530.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-05T00:00Z,6020.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-06T00:00Z,5400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-07T00:00Z,4950.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-08T00:00Z,4660.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-09T00:00Z,4430.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-10T00:00Z,4290.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-11T00:00Z,4180.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-12T00:00Z,4090.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-13T00:00Z,4100.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-14T00:00Z,4090.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-15T00:00Z,4070.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-16T00:00Z,3950.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-17T00:00Z,3800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-18T00:00Z,3700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-19T00:00Z,3640.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-20T00:00Z,3580.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-21T00:00Z,3480.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-22T00:00Z,3350.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-23T00:00Z,3270.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-24T00:00Z,3170.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-25T00:00Z,3110.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-26T00:00Z,3040.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-27T00:00Z,2960.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-28T00:00Z,2930.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-29T00:00Z,2890.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-11-30T00:00Z,2860.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-01T00:00Z,2810.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-02T00:00Z,2750.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-03T00:00Z,2720.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-04T00:00Z,2660.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-05T00:00Z,2630.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-06T00:00Z,2620.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-07T00:00Z,2590.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-08T00:00Z,2580.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-09T00:00Z,2570.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-10T00:00Z,2530.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-11T00:00Z,2500.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-12T00:00Z,2470.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-13T00:00Z,2420.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-14T00:00Z,2400.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-15T00:00Z,2380.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-16T00:00Z,2290.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-17T00:00Z,2270.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-18T00:00Z,2230.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-19T00:00Z,2220.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-20T00:00Z,2200.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-21T00:00Z,2190.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-22T00:00Z,2170.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-23T00:00Z,2210.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-24T00:00Z,2250.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-25T00:00Z,2270.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-26T00:00Z,2270.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-27T00:00Z,2250.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-28T00:00Z,2250.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-29T00:00Z,2230.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-30T00:00Z,2190.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1971-12-31T00:00Z,2155.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-01T00:00Z,2120.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-02T00:00Z,2080.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-03T00:00Z,2040.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-04T00:00Z,2000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-05T00:00Z,2000.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-06T00:00Z,1980.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-07T00:00Z,1980.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-08T00:00Z,1980.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-09T00:00Z,1960.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-10T00:00Z,1950.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-11T00:00Z,1950.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-12T00:00Z,1900.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-13T00:00Z,1860.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-14T00:00Z,1830.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-15T00:00Z,1800.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-16T00:00Z,1780.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-17T00:00Z,1770.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-18T00:00Z,1740.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-19T00:00Z,1720.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-20T00:00Z,1720.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-21T00:00Z,1700.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-22T00:00Z,1690.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-23T00:00Z,1670.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-24T00:00Z,1660.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-25T00:00Z,1640.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-26T00:00Z,1630.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-27T00:00Z,1610.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-28T00:00Z,1600.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-29T00:00Z,1590.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-30T00:00Z,1580.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-01-31T00:00Z,1570.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-02-01T00:00Z,1560.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
TH,011903,Discharge,Daily Discharge,1972-02-02T00:00Z,1540.0,m^3/s,O,Raw - Not Yet Reviewed,Unverified data
